MONTH,SALESFORCE_PROJECT_ID,PROJECT_ID,USER_ID,USER_TYPE,USER_POSITION,MODULE_NAME,ATTRIBUTES,INDUSTRIES,SESSIONS
2023-06-01,001D0000010w8ETIAY,3454,1148312553607753434,customer,Product management,Impact Quantification,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",3
2023-11-01,0015700002Hw86bAAB,31184,12138745871208332926,customer,Technical / IT / Security,Workspace,"[
  ""e_commerce"",
  ""brick_mortar""
]","[
  ""food_supplies""
]",1
2023-07-01,0015700002F7YDSAA3,27744,1914295244961673927,customer,Analytics,Homepage,"[
  ""b2b""
]","[
  ""industrial""
]",5
2023-05-01,0012o00002MZCPgAAP,39344,15165532994268891012,customer,Content management,Impact Quantification,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",1
2023-01-01,00157000021SG5FAAW,33168,2119303132940186576,customer,Product management,Homepage,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",4
2023-11-01,00157000024ZCqeAAG,51488,16266739100626390966,customer,Technical / IT / Security,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-02-01,00157000021SG5FAAW,33136,17910215977567364081,customer,UI / UX Design,Journey Analysis,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",2
2023-02-01,001D000001UZQ8hIAH,3669,10448023645529423167,customer,Analytics,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",2
2023-07-01,0015700002G4DQhAAN,36896,16677351079875019259,customer,Technical / IT / Security,Homepage,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-02-01,0015700001unVFDAA2,32144,14498439636251732232,customer,Product management,Funnel,"[
  ""e_commerce"",
  ""b2c""
]","[
  ""food_supplies""
]",4
2023-07-01,0012o00002iNBheAAG,4500,8095812256358551337,customer,Analytics,Homepage,,"[
  ""telecom""
]",1
2023-06-01,0012o00002MZCPgAAP,39328,4715231799516704828,customer,Content management,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",2
2023-07-01,0017T00000AjokmQAB,45328,18322847148300586311,customer,UI / UX Design,Alerts,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-06-01,0012o00002zLycwAAC,31152,181427318140055770,partner,Analytics,Homepage,"[
  ""e_commerce""
]","[
  ""travel""
]",4
2023-08-01,0015700002G4DQhAAN,37712,14574296605825900701,customer,Technical / IT / Security,Session Replay,"[
  ""b2c""
]","[
  ""finance_insurance""
]",4
2023-10-01,00157000025jUbvAAE,12928,4561805880031546042,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",2
2023-05-01,0015700002By6IxAAJ,44656,342867920968972685,customer,Others,Homepage,,"[
  ""travel""
]",2
2023-05-01,0015700002IsJ5FAAV,40784,9591942858837068735,customer,Others,Journey Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""consumer_equipment""
]",1
2023-08-01,00157000025jUbvAAE,12928,4561805880031546042,customer,Merchandising,Mappings,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",6
2023-08-01,0012o00002MZCPgAAP,39328,16061011938149108850,customer,Others,Segments,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",1
2023-10-01,00157000026Yg1OAAS,45120,6825021472119974336,customer,Dev / IT / QA / Security,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-12-01,0015700002IbCltAAF,17712,1128051052908131821,customer,Others,Zoning Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",1
2023-04-01,0017T00000DjrXGQAZ,33536,17604931720841112929,customer,Technical / IT / Security,Goals & Key events,,"[
  ""consumer_equipment""
]",1
2023-08-01,0015700001yNxwqAAC,2041,3203544596291461668,customer,Technical / IT / Security,Page Comparator,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""lead_generation""
]","[
  ""vehicle""
]",1
2023-03-01,0017T0000054mjOQAQ,24992,12919356994966923494,customer,Product management,Homepage,"[
  ""affiliate""
]","[
  ""marketplace""
]",1
2023-06-01,001D000001WUxyEIAT,3546,2529332429772053774,customer,Product management,Session Replay,"[
  ""b2c"",
  ""multi_country"",
  ""e_commerce""
]","[
  ""vehicle""
]",1
2023-05-01,0017T00000547ZjQAI,29840,6967152484757626624,customer,UI / UX Design,Workspace,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",8
2023-03-01,0015700002BzPdjAAF,5787,12360347601811239066,customer,Technical / IT / Security,Page Comparator,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_domain"",
  ""lead_generation""
]","[
  ""telecom""
]",1
2023-08-01,0012o00002MZCPgAAP,39328,7971899574958939309,customer,Product management,Workspace,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",1
2023-01-01,0012o00002tTy5hAAC,33408,18114418516197203632,customer,Product management,Settings,,"[
  ""health_supplies""
]",1
2023-01-01,0012o00002zLycwAAC,31152,181427318140055770,partner,Analytics,Page Comparator,"[
  ""e_commerce""
]","[
  ""travel""
]",1
2023-01-01,0015700002IsJ5FAAV,40784,690926667000837581,customer,Others,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""consumer_equipment""
]",1
2023-08-01,001D000001UZQ8hIAH,3669,2461498749655044479,customer,UI / UX Design,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",2
2023-11-01,0015700002By5jRAAR,4393,17092683761926007417,customer,Technical / IT / Security,Homepage,"[
  ""b2c""
]","[
  ""finance_insurance""
]",3
2023-08-01,001D000000sWJ8GIAW,16528,8182468471776032771,customer,Analyst / Data science,Journey Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-12-01,001D000000xmDJ0IAM,37264,689060825591733400,customer,Data science,Journey Analysis,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",2
2023-07-01,00157000021SdS3AAK,5303,11418944769403398053,customer,Data science,Homepage,"[
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""fashion""
]",2
2023-02-01,001D0000010w8ETIAY,4233,12905463195211832025,customer,Product management,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",1
2023-09-01,0015700001unVFDAA2,30848,4229655607503301456,customer,Product management,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",2
2023-08-01,0015700002BjSttAAF,5230,7724172199494507119,customer,Analytics,Log Visualizer,"[
  ""e_commerce"",
  ""multi_country"",
  ""b2c""
]","[
  ""fashion""
]",1
2023-07-01,001D000000wpXSdIAM,5763,13859929008423736525,customer,Product management,Homepage,"[
  ""b2b"",
  ""multi_country"",
  ""multi_domain"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""personal_services""
]",1
2023-06-01,001D000001WUTfTIAX,1031,1338240231635013419,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",1
2023-05-01,0012o00002sYNE9AAO,17984,10792138206609249519,customer,Analytics,Accounts,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-04-01,0012o00002LgmooAAB,18064,8970984653858023515,customer,Product management,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""health_supplies""
]",1
2023-01-01,0012o00002JLfcgAAD,40928,10163685354550116445,customer,Others,Session Replay,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",2
2023-04-01,001D000000wpXSdIAM,5822,12148695181719628329,customer,Technical / IT / Security,Homepage,"[
  ""b2b"",
  ""multi_country"",
  ""multi_domain"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""media""
]",5
2023-08-01,0015700001svWnvAAE,31728,9523707474176909832,customer,Technical / IT / Security,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",1
2023-11-01,001D000000xmDJ0IAM,37264,15199283690872281945,customer,Analytics,Mappings,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",4
2023-12-01,0012o000035UPoSAAW,63888,17990251880873711387,customer,,Homepage,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-05-01,00157000027gXr7AAE,46112,144338963557402575,customer,Top management,Segments,,"[
  ""entertainment""
]",3
2023-01-01,001D0000017K5AYIA0,18304,9166392830032128436,customer,Merchandising,Session Replay,,"[
  ""fashion""
]",1
2023-06-01,0015700001u7XmsAAE,3272,12259059070694124924,customer,Analytics,Homepage,"[
  ""b2c"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""entertainment""
]",5
2023-05-01,0015700002By6IxAAJ,44640,342867920968972685,customer,Others,Homepage,,"[
  ""travel""
]",1
2023-07-01,0012o00002aVlq0AAC,33568,9633184008885708824,customer,Content management,Homepage,"[
  ""b2c"",
  ""pure_player""
]","[
  ""finance_insurance""
]",3
2023-09-01,00157000027d3HbAAI,27488,4961405681599652740,customer,Analytics,Mappings,"[
  ""b2c""
]","[
  ""finance_insurance""
]",3
2023-07-01,0012o00002sYNE9AAO,17984,12006975401511854014,customer,Product management,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-03-01,0017T00000547ZjQAI,29824,3787174844191585393,customer,UI / UX Design,Session Replay,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",3
2023-05-01,00157000021SSkMAAW,37232,13759502515348833650,customer,Technical / IT / Security,Mappings,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",2
2023-11-01,00157000020XsBpAAK,5029,12160934336100846776,customer,Others,Session Replay,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",1
2023-07-01,0012o00002MZCPgAAP,39328,1664222755352625356,customer,Others,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",3
2023-09-01,001D000000xmDJ0IAM,37248,14425910153493913995,customer,Product management,Zoning Analysis,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",3
2023-02-01,0015700002BjSttAAF,5230,741756742534855161,customer,Content management,Funnel,"[
  ""e_commerce"",
  ""multi_country"",
  ""b2c""
]","[
  ""fashion""
]",1
2023-10-01,00157000024459pAAA,14928,3875526748797687738,customer,Analytics,Session Replay,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-07-01,0015700001yNxwqAAC,2043,5442640028162420823,customer,Optimisation / Performance,Mappings,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""lead_generation""
]","[
  ""vehicle""
]",5
2023-04-01,0015700001sawoVAAQ,12496,5958271510205644892,customer,Technical / IT / Security,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",1
2023-10-01,0015700002E7ACoAAN,34448,1946803472422193604,customer,Analyst / Data science,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""health_supplies""
]",1
2023-08-01,0015700002By5jRAAR,4754,16715224062697641363,customer,Technical / IT / Security,Page Comparator,"[
  ""b2c""
]","[
  ""finance_insurance""
]",3
2023-07-01,0015700002G4DQhAAN,36896,843321076433690225,customer,Product management,Impact Quantification,"[
  ""b2c""
]","[
  ""finance_insurance""
]",6
2023-11-01,0015700002By5jRAAR,4393,6246912833814499649,customer,UI / UX Design,Homepage,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-02-01,001D0000010w8ETIAY,3454,10338556751223218032,customer,Product management,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",4
2023-03-01,00157000020XsBpAAK,5051,1797584222125199513,customer,,Session Replay,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",1
2023-09-01,0015700002E7ACoAAN,34464,833344228033696807,customer,Technical / IT / Security,Page Comparator,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""health_supplies""
]",1
2023-05-01,00157000026BvjVAAS,40576,16879026766381668946,customer,Technical / IT / Security,Zoning Analysis,"[
  ""b2c"",
  ""pure_player""
]","[
  ""food_supplies""
]",1
2023-05-01,0017T00000547ZjQAI,29824,3787174844191585393,customer,UI / UX Design,Page Comparator,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",3
2023-07-01,00157000020XsBpAAK,5051,16087953783471276306,customer,,Homepage,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",1
2023-09-01,0015700001yNxwqAAC,2043,822406568296646221,customer,Optimisation / Performance,Homepage,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""lead_generation""
]","[
  ""vehicle""
]",1
2023-02-01,001D000001j28lUIAQ,37856,2611761762860172641,customer,UI / UX Design,Homepage,"[
  ""b2b2c"",
  ""lead_generation"",
  ""pure_player""
]","[
  ""software""
]",2
2023-10-01,0015700001unVFDAA2,32144,18396571111452038167,customer,Product management,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-01-01,00157000025jUbvAAE,12928,4345172667420605054,customer,Product management,Journey Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",2
2023-07-01,0015700001unVFDAA2,32144,14795485660521431964,customer,Merchandising,Homepage,"[
  ""e_commerce"",
  ""b2c""
]","[
  ""food_supplies""
]",3
2023-08-01,00157000020XsBpAAK,5029,5495587873002008223,customer,Others,Settings,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",1
2023-01-01,001D000000qxlgbIAA,22176,4809367938238377785,customer,Analytics,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",2
2023-05-01,0015700001wVJYBAA4,1923,8864070080077757538,customer,Analytics,Session Replay,"[
  ""b2c"",
  ""affiliate"",
  ""e_commerce"",
  ""multi_domain""
]","[
  ""food_supplies""
]",1
2023-12-01,0015700002E7ACoAAN,34448,11183717535281120387,customer,,Funnel,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""health_supplies""
]",2
2023-10-01,00157000028bRaFAAU,28896,2686329181672935599,customer,Analytics,Session Replay,"[
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-06-01,001D0000010w8ETIAY,3454,7414372844299752125,customer,Product management,Page Comparator,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",1
2023-01-01,0017T00000DjrXGQAZ,33520,16468574946247249182,customer,Analytics,Mappings,,"[
  ""consumer_equipment""
]",3
2023-12-01,001D000000xmDJ0IAM,37280,7757082176202020282,customer,Analytics,Zoning Analysis,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",1
2023-07-01,0015700001u7XmsAAE,3247,12259059070694124924,customer,Analytics,Settings,"[
  ""b2c"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""entertainment""
]",1
2023-10-01,0015700001svWnvAAE,30112,2648187557992615445,customer,Technical / IT / Security,Impact Quantification,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",1
2023-11-01,0015700002G4DQhAAN,36896,5629769081187616077,customer,,Page Comparator,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-05-01,0012o00002MZCPgAAP,39344,12964890492519551289,customer,Product management,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",1
2023-03-01,001D000000viZaqIAE,972,5690799434845319057,customer,Analytics,Funnel,"[
  ""e_commerce"",
  ""pure_player"",
  ""b2b2c""
]","[
  ""marketplace""
]",2
2023-07-01,001D000001WUTFSIA5,53344,6868335829003568861,customer,Product management,Mappings,"[
  ""b2b"",
  ""b2c""
]","[
  ""finance_insurance""
]",2
2023-11-01,0015700001unVFDAA2,32144,14061661572524450189,customer,UI / UX Design,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-01-01,00157000021SSkMAAW,37232,5315234619554081802,customer,Technical / IT / Security,Homepage,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-12-01,001D000000sWJ8GIAW,4609,8182468471776032771,customer,Analyst / Data science,Log Visualizer,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-06-01,00157000025jUbvAAE,12960,11013216634894535222,customer,Marketing,Mappings,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",1
2023-03-01,0012o00002KBfuXAAT,28112,4162612699985749599,customer,Analytics,Log Visualizer,,"[
  ""travel""
]",1
2023-06-01,00157000021SSkMAAW,37616,4957774998288219638,customer,Product management,Impact Quantification,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",4
2023-09-01,001D00000180LhwIAE,3603,14632881703291535707,customer,,Mappings,"[
  ""b2c"",
  ""pure_player""
]","[
  ""finance_insurance""
]",2
2023-11-01,00157000020IAXmAAO,51392,6643657403152102860,customer,Product management,Zoning Analysis,"[
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-07-01,001D000000ymwlWIAQ,35696,15152553798775718934,customer,Technical / IT / Security,Mappings,"[
  ""b2b2c"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",1
2023-10-01,00157000020YJnBAAW,51632,9925607128758974518,customer,Technical / IT / Security,Homepage,,"[
  ""vehicle""
]",2
2023-08-01,0015700002I75aQAAR,4693,12900837060923911607,customer,Others,Homepage,"[
  ""b2b""
]","[
  ""food_supplies""
]",8
2023-11-01,00157000020IAXmAAO,51392,1963614587571500217,customer,UI / UX Design,Settings,"[
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",2
2023-06-01,0012o00002MZCPgAAP,39344,1664222755352625356,customer,Others,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",9
2023-09-01,0015700002G4DQ9AAN,54416,1591524904811156645,customer,Technical / IT / Security,Zoning Analysis,"[
  ""b2b"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""finance_insurance""
]",2
2023-01-01,001D0000010w8ETIAY,3454,7414372844299752125,customer,Product management,Zoning Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",1
2023-10-01,00157000020XsBpAAK,5051,7603706861814557344,customer,,Zoning Analysis,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",2
2023-07-01,0015700001unVFDAA2,53840,10802065860059831037,customer,Others,Log Visualizer,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-06-01,0012o00002zLycwAAC,31152,7372149609523939602,partner,Analytics,Homepage,"[
  ""e_commerce""
]","[
  ""travel""
]",2
2023-02-01,001D000001WUx2MIAT,1440,4817217662331611865,customer,Analytics,Homepage,"[
  ""e_commerce"",
  ""b2b2c"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",2
2023-08-01,001D000001WUTFSIA5,53344,10418849713329578130,customer,Analytics,Journey Analysis,"[
  ""b2b"",
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-04-01,001D000000sWJ8GIAW,4609,16268482502139680398,customer,Product management,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-11-01,0015700001u7XmsAAE,3247,12040295511625974516,customer,UI / UX Design,Log Visualizer,"[
  ""b2c"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""entertainment""
]",1
2023-06-01,0017T00000DjrXGQAZ,33536,16468574946247249182,customer,Analytics,Mappings,,"[
  ""consumer_equipment""
]",1
2023-09-01,00157000023oFnEAAU,18224,8195760051351196755,customer,Merchandising,Settings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",1
2023-10-01,001D000000ymwlWIAQ,35696,17861110447371163426,customer,Analytics,Accounts,"[
  ""b2b2c"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",2
2023-12-01,00157000028bRaFAAU,28896,15592685096389587876,customer,,Journey Analysis,"[
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-06-01,0015700002G4DQhAAN,36896,13881351435812012401,customer,Analytics,Goals & Key events,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-01-01,001D000000xmDJ0IAM,37264,689060825591733400,customer,Data science,Session Replay,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",1
